psraid,sample,file,iloc,int_date,fcall,attempt,refusal,lang,cregion,scregion,state,sstate,density,usr,susr,form,igender,irace,llitext0,llitext,cpitext,cpitext2,cpitext3,qs1,thought,campnii,reg,precinct,statereg,folgov,q5,q5a,Q5horse,q5b,q5c,q5d,q7,q8,swing,swingdet,q9f2,q9f2vb,q9f2_1,q9f2_2,q9f2_3,oftvote,where,planto1,planto2,q11,q15f2,q16f1,q17af1,q17bf1,q17cf1,q17df1,q17ef1,q17ff1,q17gf2,q17hf2,q17if2,q17jf2,q17kf2,q17lf2,q21a,q21b,q22a,q22b,q22cf1,q22df1,q22ef2,q22ff2,q22gf2,q22hf2,q23af2,q23bf2,q23cf2,q23df2,q23ef2,q23ff2,q23gf2,q23hf2,q24af1,q24bf1,q24cf1,q24df1,q24ef1,q24ff1,q24gf1,q24hf1,q25af1,q25bf1,q25cf1,q26af2,q26bf2,q26cf2,q26df2,q27af1,q27bf1,q27cf1,q28af2,q28bf2,q28cf2,q28df2,q29f2,q30f2,q32,q33f1,q34f2,q35f1,q36f1,q37f2,q37f2os,q38a,q38b,q39f1,q40f2,q41f1,q43f2,q44f2,q46,q49a,q49b,q49c,q49d,q49e,q49f,sex,age,educ2,hisp,birth_hisp,race3m1,race3m2,race3m3,race3m4,racecmb,racehisp,racethn,marital,parent,relig,chr,born,attend,income,party,partyln,ideo,teaparty2,pvote08a,pvote08b,first,scale10,employ2,labor2,hh1,hh3,ql1,ql1a,qc1,lc2,lc3,money2,phoneuse,lvs7,lvs7wt62,unlvs7wt62,coweight,llweight,weight
75862,2,2,2,91512,120915,1,0,1,3,3,13,13,3,S,,1,1,1, , ,1,2,1,2,1,1,1,1, ,1,1, ,2,1,2, , ,2,2,2, ,, , , ,2,1,1,1,1, ,1,1,1,1,1,1,1, , , , , , ,4,2,4,1,4,1, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,2,2,1, , , , ,1,1,2, , , , , , ,4,1, ,3,2, ,,4,1,2, ,1, , , ,1,1,1,4,3,1,2,60,6,2, ,1, , , ,1,0,1,1,2,1, ,1,3,7,1, ,1,1,1,2, ,10,2,2,2,2, , ,1, ,2,9,2,7,1.5,0, , ,1.5
75865,2,2,2,91612,120915,3,0,1,2,2,18,18,3,U,,2,2,3, , ,1,2,1,2,1,1,1,1,18,1,1, ,2,1,1, , ,2,2,2,1,"VALUES, EFFECTINESS,JOB CHARTER.",55,2, ,9,1,1,1,1,2, , , , , , , ,1,1,2,2,1,1,3,2,4,1, , ,9,4,3,2,1,1,1,1,1,1,1,1, , , , , , , , , , , ,2,2,2,1, , , ,1,1,2,2,1,3,3, ,3, , ,4,,4,1, ,1, ,1,1, ,2,2,1,3,2,2,1,76,6,2, ,1, , , ,1,0,1,1,2,1, ,1,1,7,3,1,2,1,1,2, ,10,3,2,2,2, , ,1, ,2,9,2,6,1,0, , ,1
75874,2,2,2,91512,120915,1,0,1,2,2,18,18,3,U,,1,2,2, , ,2,2,2,2,1,2,1,1, ,2,2, ,1,1, ,2,9, ,1,1, ,, , , ,1,1,1,1,1, ,2,1,1,2,2,2,1, , , , , , ,2,3,2,3,3,4, , , , , , , , , , , , ,2,2,3,2,2,2,2,2,1,1,2, , , , ,2,1,1, , , , , , ,4,1, ,2,2, ,,2,2,1, ,3, , , ,2,3,2,2,3,3,2,74,3,2, ,1, , , ,1,0,1,1,2,1, ,1,2,10,2, ,3,2,1,1, ,10,3,2,2,2, , ,1, ,1,1,3,7,3.769230769230769,0, , ,3.769230769230769
75876,2,2,2,91512,120915,1,0,1,1,1,36,36,5,U,,2,2,1, , ,2,2,2,2,3,1,1,1,36,4,2, ,1,1, ,1,2, ,1,1,1,BECAUSE HE DOES EVERYTHING FOR US (ELSE) THAT'S ALL.,29, , ,1,1,1,9,3,1, , , , , , , ,1,1,1,1,1,1,4,4,1,8, , ,1,5,1,4,2,2,2,2,3,2,2,2, , , , , , , , , , , ,1,1,2,2, , , ,2,2,2,1,3,2,2, ,2, , ,9,,1,4, ,2, ,1,1, ,1,1,1,1,1,1,1,50,6,2, ,3, , , ,3,0,4,3,1,2, ,1,6,2,1, ,2,3,1,1, ,11,2,2,1, , , ,2, , ,1,4,4,0.53613,3.0023311846153846,3.5, ,3.5384615384615383
75878,2,2,2,91512,120915,1,0,1,3,3,13,13,4,S,,2,2,1, , ,2,2,2,2,3,4,3, , , , , , , , , , , , , , ,, , , , , , , , , , , , , , , , , , , , , , ,2,2,3,2, , ,2,8,2,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , ,3,,2,2, ,2, ,9,1, ,3,1,4,3,1,3,1,30,6,2, ,3, , , ,3,0,4,1,2,8, , ,6,1,3,9,4,3,2, , , ,4,2,2,2, , ,1, ,2,1,2,0,0,2.076923076923077, , ,2.076923076923077
75886,2,2,2,91512,120915,1,0,1,3,3,13,13,3,S,,2,1,1, , ,2,2,2,2,1,1,1,1,13,1,1, ,2,2,1, , ,2,2,2,1,BECAUSE I BELIEVE IN THE CONSTITUTION AND BAROCK OBOMA DOESNT (ELSE) THAT'S ALL,36, , ,2,1,1,1,1,9, , , , , , , ,1,2,3,1,1,3,4,2,4,2, , ,2,1,3,3,1,1,1,1,1,3,1,3, , , , , , , , , , , ,2,2,2,1, , , ,1,1,2,2,1,3,4, ,2, , ,4,,4,2, ,1, ,1,1, ,9,1,1,4,4,1,1,37,6,2, ,1, , , ,1,0,1,3,2,1, ,1,5,4,3,1,2,3,1,3, ,10,1,2,4,4, , ,1, ,2,1,2,7,2.1153846153846154,0, , ,2.1153846153846154
75893,2,2,2,91512,120915,1,0,1,3,3,24,24,5,U,,1,2,1, , ,2,2,2,2,1,1,2, , , , , , , , , , , , , , ,, , , , , , , , , ,1, , , , , , , , , , , , ,2,3,1,4,1,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1, ,4,2, ,,1,4,1, ,3, , , ,4,1,4,4,1,4,2,52,8,2, ,1, , , ,1,0,1,1,2,1, ,2,4,8,2, ,5,2,1,1, , ,1,2,2,2, , ,2, , ,9,4,0,0,3.5,2.0833333333333335, ,3.5
75899,2,2,2,91512,120915,1,0,1,3,1,12,36,3,S,,2,2,1, , ,2,2,2,2,9,3,1,1,12,2,8,8,9, , , ,9,9,5,7, ,, , , ,2,1,1,1,1,9, , , , , , , ,1,2,1,1,1,9,3,3,8,8, , ,2,8,2,8,9,1,4,3,9,4,9,9, , , , , , , , , , , ,2,2,2,9, , , ,2,9,2,2,1,1,3, ,1, , ,4,,3,3, ,9, ,1,1, ,3,2,2,3,3,3,2,66,3,2, ,1, , , ,1,0,1,9,2,1, ,2,4,4,1, ,3,3,1,9, ,10,3,2,1, , , ,1,2, ,9,2,5,1.6538461538461537,0, , ,1.6538461538461537
75905,2,2,2,91512,120915,1,0,1,3,3,37,37,1,R,,1,2,1, , ,1,2,1,2,2,2,2, , , , , , , , , , , , , , ,, , , , , , , , , ,1, , , , , , , , , , , , ,1,4,1,3,2,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,1, ,3,2, ,,1,3,1, ,1, , , ,4,1,2,1,2,1,2,24,4,2, ,1,2,5, ,4,0,4,1,1,1, ,1,3,1,2, ,2,3,1,1, , ,7,2,3,2, , ,1, ,1,1,3,0,0,4.038461538461538, , ,4.038461538461538
75914,2,2,2,91512,120915,1,0,1,3,3,12,12,3,U,,2,1,1, , ,2,2,2,2,1,1,1,1,12,1,1, ,2,1,1, , ,2,2,2,1,"I THINK WE NEED A CHANGE, THEY GAVE OBAMA A CHANCE AND HE HASN'T DONE ANYTHING(ELSE) I THINK OBAMA IS LEADING AMERICA IN A VERY BAD WAY(ELSE)NO",15,64, ,1,1,1,1,1,1, , , , , , , ,1,1,2,2,1,2,4,2,4,2, , ,1,3,2,2,1,1,1,1,2,1,1,1, , , , , , , , , , , ,2,2,2,1, , , ,1,1,2,2,1,3,3, ,3, , ,1,,4,2, ,1, ,2,1, ,2,2,1,3,2,2,1,63,6,2, ,1, , , ,1,0,1,1,2,2, ,2,4,10,1, ,2,3,1,2, ,10,1,2,2,2, , ,1, ,2,9,2,7,1.3461538461538463,0, , ,1.3461538461538463
75916,2,2,2,91512,120915,1,0,1,2,3,39,13,3,S,,2,1,1, , ,1,2,1,2,1,1,1,1,39,1,1, ,2,1,1, , ,2,2,2,1,WE NEED CHANGE,15, , ,1,2,1,1,1,2, , , , , , , ,1,1,1,4,1,1,8,2,4,2, , ,2,1,4,1,1,1,1,1,1,1,1,1, , , , , , , , , , , ,2,2,1,1, , , ,1,1,2,2,1,3,4, ,3, , ,1,,4,2, ,1, ,1,1, ,2,2,1,1,2,1,1,73,3,2, ,1, , , ,1,0,1,1,2,1, ,1,4,2,1, ,2,3,1,2, ,10,3,1,2,2, , ,2, , ,9,4,7,4.384615384615385,0,2.9166666666666665, ,4.384615384615385
75917,2,2,2,91612,120915,3,1,1,1,1,34,34,5,,,2,2,1, , ,1,2,1,2,4,9,2, , , , , , , , , , , , , , ,, , , , , , , , , , , , , , , , , , , , , , ,2,2,2,3, , ,2,2,1,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, ,2, , ,4,,1,4, ,2, ,9,1, ,3,2,3,2,3,9,1,45,3,1,2,7, , , ,5,1,3,4,2,2, ,1,3,1,2, ,2,3,1,1, , ,1,2,1, , , ,2, , ,1,4,0,0,6.884615384615385,6.583333333333333, ,6.884615384615385
75923,2,2,2,91512,120915,1,0,1,3,3,12,12,3,S,,2,2,1, , ,1,2,1,2,1,1,1,1,12,1,1, ,2,1,2, , ,2,2,2,1,THE ECONOMY (ELSE) THAT'S ALL.,2, , ,1,1,1,1,1,2, , , , , , , ,1,2,2,2,1,2,2,2,3,2, , ,1,1,2,2,1,1,1,1,2,1,1,2, , , , , , , , , , , ,2,2,2,2, , , ,1,1,2,2,1,3,4, ,2, , ,1,,3,1, ,1, ,2,1, ,1,1,1,2,3,2,1,46,8,2, ,1, , , ,1,0,1,5,2,1,1,2,3,9,1, ,2,3,1,1, ,10,1,2,2,2, , ,1, ,1,9,3,7,2.0384615384615383,0, , ,2.0384615384615383
75924,2,2,2,91512,120915,1,0,1,1,1,36,36,5,U,,1,2,1, , ,1,2,1,2,3,1,1,1, ,3,2, ,1,2, ,1,1, ,3,4, ,, , , ,2,2,1,2,1, ,1,4,1,1,2,1,2, , , , , , ,2,2,2,8,2,3, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,1,1,2, , , , ,1,9,2, , , , , , ,3,3, ,3,2, ,,2,2,1, ,3, , , ,3,2,2,3,2,3,1,31,8,2, ,1, , , ,1,0,1,6,2,2, ,2,2,5,3,9,3,3,1,9, ,10,1,1,4,4, , ,1, ,2,9,2,5,3.0384615384615383,0, , ,3.0384615384615383
75931,2,2,2,91512,120915,1,0,1,1,1,42,42,2,U,,2,2,5, , ,1,2,1,2,1,2,1,2,42,2,2, ,1,2, ,1,2, ,1,1,1,I THINK HE NEEDS FOUR MORE YEARS TO FINISH WHAT HE WAS WORKING ON IN THE FIRST FOUR,17, , ,3,1,1,1,1,1, , , , , , , ,1,2,2,1,1,2,2,3,2,3, , ,1,8,1,4,2,2,2,2,2,2,2,2, , , , , , , , , , , ,1,1,2,2, , , ,2,9,9,1,1,1,3, ,1, , ,4,,2,3, ,2, ,1,2, ,3,2,9,3,1,2,2,67,3,2, ,1, , , ,1,0,1,5,2,1, ,2,6,3,2, ,3,2,1,1, ,10,4,2,2,2, , ,2, , ,1,4,5,5.076923076923077,0,3.6666666666666665, ,5.076923076923077
75933,2,2,2,91512,120915,1,0,1,2,2,18,18,5,U,,1,2,1, , ,1,2,1,2,1,1,1,1, ,1,1, ,2,1,1, , ,2,2,2, ,, , , ,1,1,1,1,1, ,1,1,1,1,1,1,1, , , , , , ,4,2,4,1,4,1, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,2,2,1, , , , ,1,1,2, , , , , , ,4,1, ,2,1, ,,4,1,2, ,1, , , ,1,2,1,2,2,1,2,56,3,2, ,1, , , ,1,0,1,1,2,1, ,1,5,6,1, ,1,1,1,2, ,10,1,2,2,2, , ,1, ,2,9,2,7,4.8076923076923075,0, , ,4.8076923076923075
75938,2,2,2,91512,120913,3,1,1,2,2,18,18,3,S,,1,2,2, , ,1,2,1,2,1,2,1,2, ,1,2, ,1,1, ,1,2, ,1,1, ,, , , ,3,2,1,1,1, ,1,1,1,2,1,1,2, , , , , , ,2,4,1,4,2,3, , , , , , , , , , , , ,2,2,2,9,2,2,2,2,1,1,2, , , , ,2,2,2, , , , , , ,2,1, ,2,2, ,,1,3,1, ,3, , , ,4,1,3,4,2,4,1,27,6,1,3,7, , , ,5,1,3,1,1,12, , ,6,7,3,2,3,2,1,1, ,10,1,2,3,2, , ,2, , ,9,4,5,3.730769230769231,0,4.833333333333333, ,3.730769230769231
75939,2,2,2,91512,120913,5,0,2,3,3,13,21,4,S,,1,1,3, , ,2,2,2,2,4,4,3, , , , , , , , , , , , , , ,, , , , , , , , , ,1, , , , , , , , , , , , ,4,2,1,4,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3, ,3,2, ,,2,2,9, ,3, , , ,2,3,3,3,1,3,1,24,1,1,3,7, , , ,5,1,3,6,2,2, ,2,6,1,3,1,5,3,2, , , ,1,2,1, , , ,2, , ,9,4,0,0,8.076923076923077,8.166666666666666, ,8.076923076923077
75940,2,2,2,91512,120913,5,0,1,1,1,36,36,5,S,,2,2,1, , ,2,2,2,2,1,1,1,1,36,1,1, ,2,2,1, , ,2,2,2,1,"HE HAD A NON GOVERMENT JOB, LIFE.",51, , ,2,1,1,1,1,2, , , , , , , ,1,1,2,2,1,1,3,2,4,2, , ,8,8,3,2,1,1,1,1,1,1,1,9, , , , , , , , , , , ,2,2,1,1, , , ,1,1,2,2,1,3,4, ,3, , ,2,,4,2, ,1, ,2,1, ,3,2,1,3,2,2,1,51,5,2, ,1, , , ,1,0,1,1,2,2, ,2,2,8,3,1,2,1,1,2, ,10,1,2,4,4, , ,1, ,2,9,2,7,5.423076923076923,0, , ,5.423076923076923
75949,2,2,2,91512,120913,6,1,1,2,2,26,26,4,S,,2,1,2, , ,2,2,2,2,1,1,1,2,26,1,2, ,1,2, ,1,2, ,1,1,1,I BELIVE THAT HE IS MORE PROGRESSIVE AND BETTER FOR THE COUNTRY. OBAMA DOES DO ALOT AND DOES MORE THINGS RIGHT THAN ROMNEY,30, , ,1,1,1,1,1,1, , , , , , , ,1,2,2,1,2,3,2,3,2,3, , ,2,2,2,3,2,2,2,2,2,2,2,2, , , , , , , , , , , ,1,1,2,1, , , ,2,2,2,1,2,1,3, ,1, , ,1,,2,4, ,2, ,2,2, ,4,1,3,4,2,3,1,18,3,2, ,1, , , ,1,0,1,6,2,10, , ,6,7,3,2,3,2,2, ,1,10,2,2,3,3, , ,1, ,1,9,3,6.5,5,0, , ,5
75951,2,2,2,91512,120913,4,0,1,3,3,45,45,1,S,,1,2,1, , ,2,2,2,2,1,2,1,1, ,2,2, ,1,1, ,2,2, ,1,1, ,, , , ,2,1,1,1,1, ,1,1,1,1,2,1,1, , , , , , ,2,4,2,3,2,3, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,9,1,2, , , , ,2,2,1, , , , , , ,3,3, ,2,2, ,,2,3,2, ,3, , , ,3,2,2,3,2,3,2,44,5,2, ,2, , , ,2,0,2,6,1,13, ,2,5,9,2, ,3,2,1,1, ,10,2,2,4,3, , ,1, ,2,9,2,7,3.3846153846153846,0, , ,3.3846153846153846
75956,2,2,2,91512,120913,5,0,1,1,1,34,34,4,S,,2,1,1, , ,1,2,1,2,1,2,1,1,34,2,1, ,2,1,2, , ,2,2,2,1,I THINK THE COUNTRY NEEDS A CHANGE,15, , ,2,1,1,1,1,2, , , , , , , ,1,2,2,1,1,2,3,2,3,2, , ,2,1,2,2,1,1,2,1,2,1,2,1, , , , , , , , , , , ,2,2,1,1, , , ,1,1,2,2,1,3,3, ,2, , ,1,,3,2, ,1, ,2,1, ,2,1,2,2,2,2,2,54,6,2, ,1, , , ,1,0,1,1,2,2, ,2,2,8,1, ,3,1,1,1, ,10,4,2,2,2, , ,1, ,2,9,2,7,2.230769230769231,0, , ,2.230769230769231
75959,2,2,2,91512,120912,7,0,1,3,3,37,37,2,R,,2,1,1, , ,1,2,1,2,3,4,1,1,37,2,1, ,2,2,2, , ,1,4,6,1,THE ECONOMY,2, , ,3,1,1,1,1,1, , , , , , , ,1,1,1,1,2,2,3,2,3,2, , ,8,8,8,2,2,1,2,1,1,1,1,1, , , , , , , , , , , ,2,9,2,1, , , ,1,9,2,2,3,2,3, ,2, , ,2,,3,2, ,1, ,1,1, ,2,1,1,1,3,3,1,51,6,2, ,1, , , ,1,0,1,4,2,1, ,1,2,8,1, ,2,3,1,1, ,8,1,2,1, , , ,2, , ,1,4,3,0,2.423076923076923,2.3333333333333335, ,2.423076923076923
75964,2,2,2,91512,120913,3,0,1,3,3,48,48,4,U,,2,2,1, , ,1,2,1,2,3,2,1,1,48,3,2, ,1,1, ,2,2, ,1,1,1,I THINK THAT SOME THINGS HAVE CHANGED SINCE HE CAME IN TO OFFICE AND IF HE HAS MORE TIME HE CAN MAKE MORE CHANGES. I DID DISAGREE WITH SOME OF MITT ROMNEY'S ARGUMENTS.,37,10, ,2,1,1,1,1,1, , , , , , , ,1,2,2,1,1,2,2,3,2,3, , ,1,3,2,3,2,2,2,2,2,2,2,2, , , , , , , , , , , ,1,1,2,2, , , ,2,2,2,2,3,1,3, ,1, , ,4,,1,2, ,2, ,1,1, ,4,1,3,3,2,3,2,26,4,1,1,2, , , ,2,0,3,6,1,13, ,2,4,1,2, ,3,3,1,1, ,9,4,2,4,2, , ,2, , ,1,4,6,8.076923076923077,0,7.5, ,8.076923076923077
75966,2,2,2,91512,120912,3,0,1,2,2,17,17,1,R,,1,1,1, , ,1,2,1,2,3,2,1,1, ,3,1, ,2,2,2, , ,2,2,2, ,, , , ,1,1,1,1,1, ,2,1,1,1,1,1,2, , , , , , ,3,2,3,2,4,4, , , , , , , , , , , , ,1,1,1,1,9,1,1,9,1,1,1, , , , ,1,1,1, , , , , , ,4,3, ,3,2, ,,3,2,2, ,3, , , ,3,3,1,4,3,3,1,63,4,2, ,1, , , ,1,0,1,1,2,1, ,1,2,4,1, ,2,3,1,2, ,9,1,2,2,2, , ,1, ,2,1,2,6,2.3076923076923075,0, , ,2.3076923076923075
75973,2,2,2,91512,120913,3,1,1,3,3,22,22,1,R,,2,2,5, , ,2,2,2,2,1,3,1,2,22,3,1, ,2,1,1, , ,2,2,2,1,"OBAMA IS TRYING TO CUT OUT SOCIAL SECURITY, MEDICAID AND HEALTH SERVICES",32,4, ,2,1,1,1,1,9, , , , , , , ,1,1,1,2,1,2,1,1,4,1, , ,1,1,4,2,2,1,2,1,4,1,1,1, , , , , , , , , , , ,2,2,1,1, , , ,1,1,2,2,3,3,3, ,3, , ,3,,2,1, ,2, ,1,1, ,1,4,1,1,1,2,2,68,3,2, ,1, , , ,1,0,1,3,2,1, ,1,3,10,2, ,3,3,1,2, ,10,3,2,1, , , ,2, , ,1,4,5,3.5384615384615383,0,2.2916666666666665, ,3.5384615384615383
75976,2,2,2,91512,120912,4,0,1,2,2,27,27,1,R,,1,1,1, , ,1,2,1,2,1,2,1,1, ,2,1, ,2,2,2, , ,2,2,2, ,, , , ,1,1,1,1,1, ,1,1,1,3,1,2,1, , , , , , ,4,2,4,2,4,2, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,2,1, , , , ,1,1,2, , , , , , ,4,1, ,2,2, ,,4,2,2, ,3, , , ,2,4,2,1,4,1,1,50,5,2, ,1, , , ,1,0,1,5,2,1,1,1,3,7,1, ,3,1,1,2, ,10,1,2,1, , , ,2, , ,1,4,7,2.9615384615384617,0,2.5416666666666665, ,2.9615384615384617
75978,2,2,2,91512,120913,3,0,1,2,2,29,29,2,U,,2,2,2, , ,2,2,2,2,1,1,1,1,29,1,1, ,2,1,2, , ,2,2,2,1,"FIRST I WOULD HOPE THAT HE'D STRIKE DOWN OBAMA-CARE. HOPEFULLY I WOULD LIKE TO SEE MY VIEW OF THE ECONOMIC CONDITIONS TO SUCCEED AND A WORLDLY, GLOBAL ECONOMY AS A WHOLE TO BE SET IN ORDER BY PAUL RYAN AND MITT ROMNEY.",4, , ,1,1,1,1,1,2, , , , , , , ,1,1,1,2,1,1,4,1,4,1, , ,4,1,4,1,1,1,1,1,1,1,1,1, , , , , , , , , , , ,2,2,1,1, , , ,1,1,2,2,1,2,3, ,3, , ,2,,4,1, ,1, ,2,1, ,1,3,2,2,3,1,1,35,8,2, ,1, , , ,1,0,1,3,1,13, ,1,1,8,1, ,1,1,1,2, ,10,1,2,2,1, , ,1, ,2,1,2,7,1.3846153846153846,0, , ,1.3846153846153846
75992,2,2,2,91512,120913,2,0,1,2,2,29,29,2,U,,2,2,1, , ,2,2,2,2,1,1,1,1,29,1,1, ,2,1,2, , ,2,2,2,1,DONT LIKE SOCIALISM I BELIEVE THATS WHAT OBAMA STANDS FOR AND I BELIEVE ROMNEY WILL TAKE US OTHER DIRCTION AND GET PUT GOD BACK IN OUR SCHOOLS AND OUR COUNTRY I BELIEVE IN THE ONE TRUE GOD OF ABRAHAM,66, , ,1,1,1,1,1,2, , , , , , , ,1,1,1,2,1,1,3,1,4,1, , ,4,1,4,2,1,1,1,1,1,1,1,1, , , , , , , , , , , ,2,2,1,1, , , ,1,1,2,2,1,2,4, ,3, , ,4,,4,2, ,1, ,2,1, ,1,1,1,1,4,1,2,69,3,2, ,1, , , ,1,0,1,5,2,1, ,1,2,3,1, ,1,1,1,2, ,10,3,2,1, , , ,1,2, ,1,2,7,1.6538461538461537,0, , ,1.6538461538461537
76003,2,2,2,91512,120913,2,0,1,2,2,27,27,3,S,,1,2,1, , ,2,2,2,2,3,3,3, , , , , , , , , , , , , , ,, , , , , , , , , ,2, , , , , , , , , , , , ,3,3,4,3,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,2, ,2,1, ,,4,4,1, ,9, , ,1,4,1,4,4,2,2,2,22,6,2, ,1, , , ,1,0,1,6,1,10, , ,6,2,3,9,4,3,1,1, , ,2,2,7,4, , ,1, ,2,1,2,0,0,1.8461538461538463, , ,1.8461538461538463
76010,2,2,2,91512,120913,2,0,1,2,2,19,19,3,R,,2,2,1, , ,2,2,2,2,1,2,1,1,19,1,2, ,1,1, ,1,2, ,1,1,1,"TO PULL HIMSELF OUT OF WHAT HAS BEEN HAPPENING, HE'S TRYING TO PULL US OUT OF THE DEFICIIT",2, , ,3,1,1,1,1,1, , , , , , , ,1,2,1,1,1,2,2,3,1,3, , ,1,3,2,3,2,2,1,2,2,2,2,2, , , , , , , , , , , ,1,1,1,2, , , ,2,2,2,1,3,1,4, ,3, , ,4,,1,3, ,2, ,1,1, ,3,1,2,3,4,2,1,26,6,2, ,2, , , ,2,0,2,1,1,1, ,2,3,7,2, ,3,3,1,1, ,9,1,2,4,1, , ,2, , ,9,4,6,2.3076923076923075,0,2.25, ,2.3076923076923075
76011,2,2,2,91512,120913,4,0,1,1,1,34,34,4,S,,2,2,1, , ,2,2,2,2,1,2,1,2,34,1,2, ,1,2, ,1,9, ,1,1,1,HE NEEDS MORE TIME TO PULL THIS COUNTRY OUT OF THIS ECONOMY.  I AM AGAINST ROMNEY'S MEDICARE STANCE,37,10, ,1,1,1,1,1,1, , , , , , , ,1,1,1,1,1,2,2,2,2,4, , ,2,2,3,2,2,2,2,2,2,2,2,2, , , , , , , , , , , ,1,1,2,2, , , ,9,2,2,1,3,2,3, ,3, , ,4,,2,3, ,1, ,9,1, ,4,1,3,3,1,3,2,62,8,2, ,1, , , ,1,0,1,1,2,2, ,2,3,7,3,9,3,3,1,1, ,10,3,2,3,3, , ,1, ,2,9,2,6,1.8846153846153846,0, , ,1.8846153846153846
76014,2,2,2,91612,120913,3,0,1,3,3,48,48,3,U,,1,1,1, , ,1,2,1,2,1,3,1,1, ,2,8,2,1, , ,1,1, ,3,3, ,, , , ,1,1,1,1,1, ,1,1,1,4,1,1,1, , , , , , ,1,2,2,2,2,5, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,1,1,2, , , , ,1,1,1, , , , , , ,4,3, ,4,1, ,,2,3,1, ,3, , , ,2,1,4,2,3,2,1,25,6,2, ,2, , , ,2,0,2,1,1,12, , ,5,4,3,2,3,3,1,1, ,10,2,2,5,2, , ,2, , ,9,4,6,3.769230769230769,0,4.375, ,3.769230769230769
76020,2,2,2,91512,120913,2,0,1,3,3,48,48,2,S,,1,1,3, , ,2,2,2,2,3,3,3, , , , , , , , , , , , , , ,, , , , , , , , , ,2, , , , , , , , , , , , ,8,1,4,1,8,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3, ,2,2, ,,3,2,1, ,3, , , ,3,2,2,2,3,2,2,20,3,2, ,1, , , ,1,0,1,6,2,2, ,2,2,10,1, ,2,3,2, , , ,2,2,3,3, , ,2, , ,9,4,0,0,5.076923076923077,6.708333333333333, ,5.076923076923077
76023,2,2,2,91512,120913,3,0,1,3,3,47,47,2,S,,2,2,1, , ,1,2,1,2,3,4,1,2,47,4,2, ,1,2, ,1,9, ,1,1,1,I FEEL HE HAS DONE AN OKAY JOB (ELSE) THAT'S ALL.,29, , ,4,9,1,3,1,1, , , , , , , ,1,1,1,1,1,2,3,3,2,4, , ,2,3,2,3,2,2,1,2,2,2,2,2, , , , , , , , , , , ,2,2,2,2, , , ,2,2,2,1,1,2,4, ,2, , ,3,,2,4, ,2, ,1,1, ,1,3,1,2,2,3,1,47,3,2, ,1, , , ,1,0,1,4,2,2, ,2,2,1,3,2,4,3,2, ,1,6,2,2,1, , , ,2, , ,1,4,0,0,5.576923076923077,4.416666666666667, ,5.576923076923077
76025,2,2,2,91512,120913,4,0,1,3,3,51,51,5,U,,1,2,1, , ,1,2,1,2,1,2,1,1, ,2,2, ,1,1, ,1,2, ,1,1, ,, , , ,3,1,1,1,1, ,1,1,1,1,2,1,2, , , , , , ,2,3,2,3,2,3, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,1,1,2, , , , ,2,2,1, , , , , , ,2,3, ,1,2, ,,2,3,2, ,3, , , ,3,1,2,3,2,2,2,22,4,2, ,1, , , ,1,0,1,6,2,12, , ,6,9,2, ,4,3,1,1, ,10,4,2,4,4, , ,1, ,3,9,2,6.5,4.384615384615385,0, , ,4.384615384615385
76031,2,2,2,91512,120913,2,0,1,3,3,1,1,2,U,,2,2,5, , ,2,2,2,2,1,1,1,2,1,1,2, ,1,1, ,1,2, ,1,1,1,I BELIVE WHAT HE SAYS,32, , ,1,1,1,1,1,1, , , , , , , ,1,1,1,1,1,2,1,3,1,3, , ,1,3,1,1,2,2,2,2,2,2,2,2, , , , , , , , , , , ,1,1,2,2, , , ,2,2,2,2,3,1,2, ,1, , ,2,,1,3, ,2, ,1,2, ,2,2,2,2,2,3,1,29,3,2, ,2, , , ,2,0,2,2,1,1, ,2,3,1,2, ,1,1,1,1, ,10,4,2,4,2, , ,1, ,3,1,2,6,2.5,0, , ,2.5
